446720,occ,,,43979,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Missourian,,305.9,303.4,Schneider,2003,11551,Echinodermata,Echinoidea,,,,,,4,grid-count,-98.583336,31.5,,"Schneider, Brownwood Spillway: Bblk 6",,"Winchell Formation, Black Shale",US,Texas,Brown,based on political unit,seconds,small collection,Lake Brownwood Spillway in north-central Texas.,gp_mid,-33.41,-6.69,101,US,,Winchell,Canyon,,group of beds,,Brownwood Spillway,Blk,,,,,,"Blk: Black, silty shale with abundant plant debris and coquina horizons","""shale""",Siliciclastic,black,lithified,silty,Y,,,,,,estuary/bay,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,paleoecologic,field collection,,,,,,,,,marine,Echinodermata,actively mobile,Echinoidea,epifaunal,Echinoidea,limited,Echinoidea,"grazer, deposit feeder",Echinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Winchell,Canyon,,"Blk: Black, silty shale with abundant plant debris and coquina horizons","""shale""",black,lithified,silty,Y,,,,,,Kasimovian,"C. L. Schneider. 2003. Community paleoecology of the Pennsylvanian Winchell Formation, north-central Texas."
446853,occ,,,43984,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Missourian,,305.9,303.4,Schneider,2003,11551,Echinodermata,Echinoidea,,,,,,1,grid-count,-98.583336,31.5,,"Schneider, Brownwood Spillway: Bsh 34 A",,"Winchell Formation, SH 3/4",US,Texas,Brown,based on political unit,seconds,small collection,Lake Brownwood Spillway in north-central Texas.,gp_mid,-33.41,-6.69,101,US,,Winchell,Canyon,,group of beds,,Brownwood Spillway,SH3/4,,,,,,SH 3/4: Medium gray unfossiliferous shale except for concretions and fossil layer at bottom,"""shale""",Siliciclastic,gray,lithified,,Y,,,,,,estuary/bay,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,paleoecologic,field collection,,,,,,,,,marine,Echinodermata,actively mobile,Echinoidea,epifaunal,Echinoidea,limited,Echinoidea,"grazer, deposit feeder",Echinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Winchell,Canyon,,SH 3/4: Medium gray unfossiliferous shale except for concretions and fossil layer at bottom,"""shale""",gray,lithified,,Y,,,,,,Kasimovian,"C. L. Schneider. 2003. Community paleoecology of the Pennsylvanian Winchell Formation, north-central Texas."
448288,occ,,,44120,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Missourian,,305.9,303.4,Schneider,2003,11551,Echinodermata,Echinoidea,,,,,,9,grid-count,-94.810699,39.106499,,"Schneider, I-435 cloverleaf, M1",,"Wyandotte Formation, Merriam Member",US,Kansas,,estimated from map,4,small collection,Outcrop of the I-435 cloverleaf in Kansas City,gp_mid,-26.76,-1.85,101,US,,Wyandotte,,Merriam,group of beds,,,M1,bottom to top,,,,,"Shale, from figure 3.4","""shale""",Siliciclastic,,lithified,,Y,,,,,,estuary/bay,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,paleoecologic,field collection,,,,,,,,,marine,Echinodermata,actively mobile,Echinoidea,epifaunal,Echinoidea,limited,Echinoidea,"grazer, deposit feeder",Echinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Wyandotte,,Merriam,"Shale, from figure 3.4","""shale""",,lithified,,Y,,,,,,Kasimovian,"C. L. Schneider. 2003. Community paleoecology of the Pennsylvanian Winchell Formation, north-central Texas."
448320,occ,,,44123,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Missourian,,305.9,303.4,Schneider,2003,11551,Echinodermata,Echinoidea,,,,,,3,grid-count,-94.810699,39.106499,,"Schneider, I-435 cloverleaf, M2",,"Wayandotte Formation, Merriam Member",US,Kansas,,estimated from map,4,small collection,Outcrop of the I-435 cloverleaf in Kansas City,gp_mid,-26.76,-1.85,101,US,,Wyandotte,,Merriam,group of beds,,,M2,,,,,,Shale,"""shale""",Siliciclastic,,lithified,,Y,,,,,,estuary/bay,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,paleoecologic,field collection,,,,,,,,,marine,Echinodermata,actively mobile,Echinoidea,epifaunal,Echinoidea,limited,Echinoidea,"grazer, deposit feeder",Echinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Wyandotte,,Merriam,Shale,"""shale""",,lithified,,Y,,,,,,Kasimovian,"C. L. Schneider. 2003. Community paleoecology of the Pennsylvanian Winchell Formation, north-central Texas."
468587,occ,,,46548,Archaeocidaris triplex,species,32741,species not entered,Archaeocidaris,,genus,32741,Kashirian,Myachkovian,313.8,306.95,Kues,1984,12417,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,,,,,-105.572998,36.407001,,Talpa New Mexico,,,US,New mexico,Taos,estimated from map,3,outcrop,km long outcrop along east side of NM Highway 3 approximately 2.5 km south of the village of Talpa. NOTE: NM Highway three is now NM Highway 518.\r\n\r\nThis outcrop was re-collected just for Gastropods by Kues & Batten 2001.,gp_mid,-38,-2.36,101,US,,Flechado,,,formation,,,,,,,,,"...highly fossiliferous, nearshore-marine, dominantly dark-gray shale-siltstone facies....Several relatively thin conglomeratic to medium-grained, locally trough crossbedded sandstone units seperated by thicker dark-gray shales and siltstones. \r\n","""shale""",Siliciclastic,gray,lithified,,Y,sandstone,"dunes,medium",lithified,conglomeratic,,delta front,,,macrofossils,,,,,,,,body,,,,,,,,,,,,No taphonomic descriptions given.,taxonomic,field collection,,,15000 specimens,,,,no collection information given,,marine,Echinodermata,actively mobile,Echinoidea,epifaunal,Echinoidea,limited,Echinoidea,"grazer, deposit feeder",Echinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Flechado,,,"...highly fossiliferous, nearshore-marine, dominantly dark-gray shale-siltstone facies....Several relatively thin conglomeratic to medium-grained, locally trough crossbedded sandstone units seperated by thicker dark-gray shales and siltstones. \r\n","""shale""",gray,lithified,,Y,sandstone,"dunes,medium",lithified,conglomeratic,,Moscovian,"B. S. Kues. 1984. Pennsylvanian stratigraphy and paleontology of the Taos area, north-central New Mexico. Rio Grande Rift: Northern New Mexico. New Mexico Geological Society Guidebook 35:107-114"
468588,occ,,,46548,Echinoida indet.,order,33044,,Echinoida,,order,33044,Kashirian,Myachkovian,313.8,306.95,Kues,1984,12417,Echinodermata,Echinoidea,Echinoida,,,,,,,-105.572998,36.407001,spines and plates,Talpa New Mexico,,,US,New mexico,Taos,estimated from map,3,outcrop,km long outcrop along east side of NM Highway 3 approximately 2.5 km south of the village of Talpa. NOTE: NM Highway three is now NM Highway 518.\r\n\r\nThis outcrop was re-collected just for Gastropods by Kues & Batten 2001.,gp_mid,-38,-2.36,101,US,,Flechado,,,formation,,,,,,,,,"...highly fossiliferous, nearshore-marine, dominantly dark-gray shale-siltstone facies....Several relatively thin conglomeratic to medium-grained, locally trough crossbedded sandstone units seperated by thicker dark-gray shales and siltstones. \r\n","""shale""",Siliciclastic,gray,lithified,,Y,sandstone,"dunes,medium",lithified,conglomeratic,,delta front,,,macrofossils,,,,,,,,body,,,,,,,,,,,,No taphonomic descriptions given.,taxonomic,field collection,,,15000 specimens,,,,no collection information given,,marine,Echinodermata,slow-moving,Echinoida,low-level epifaunal,Echinoida,limited,Echinoidea,grazer,Echinoida,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Flechado,,,"...highly fossiliferous, nearshore-marine, dominantly dark-gray shale-siltstone facies....Several relatively thin conglomeratic to medium-grained, locally trough crossbedded sandstone units seperated by thicker dark-gray shales and siltstones. \r\n","""shale""",gray,lithified,,Y,sandstone,"dunes,medium",lithified,conglomeratic,,Moscovian,"B. S. Kues. 1984. Pennsylvanian stratigraphy and paleontology of the Taos area, north-central New Mexico. Rio Grande Rift: Northern New Mexico. New Mexico Geological Society Guidebook 35:107-114"
493404,occ,,,49834,Archaeocidaris ? sp.,genus,32741,,Archaeocidaris,,genus,32741,Virgilian,,303.4,298.9,Scheihing and Langenheim,1980,13392,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,,,,,-88.566666,39.116669,,"Shumway Cyclothem, Mattoon Fm., Unit 6",,,US,Illinois,Effingham,based on political unit,minutes,outcrop,"Outcrop in cutbanks on the side of Shoal Creek in the SE 1/4, SE 1/4, SW 1/4, sec. 26, T9N, R5E. Type locality.",gp_mid,-21.19,-1.92,101,US,,Mattoon,,,bed,,,6,bottom to top,,,,"Unit 6, 0-23 cm thick",,"""shale""",Siliciclastic,,lithified,calcareous,,,,,,,marine indet.,,,"macrofossils,microfossils",,,,,,,,body,,,,,,,,,,,,,taxonomic,field collection,,,,,,,,,marine,Echinodermata,actively mobile,Echinoidea,epifaunal,Echinoidea,limited,Echinoidea,"grazer, deposit feeder",Echinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Mattoon,,,,"""shale""",,lithified,calcareous,,,,,,,Gzhelian,"M. H. Scheihing and R. L. Langenheim, Jr. 1980. Brachiopods of the suborder Strophomenidina from the Shumway Cyclothem, Mattoon Formation, Virgilian of Illinois. Journal of Paleontology 54(5):1017-1034"
604223,occ,,,64273,Echinoida indet.,order,33044,,Echinoida,,order,33044,Gzhelian,,303.7,298.9,Kues,2002,18549,Echinodermata,Echinoidea,Echinoida,,,,,1,specimens,-106.65889,32.916389,,"Panther Seep Fm - Hembrillo Pass, San Andres Mts",,NMMNH Locality 4992,US,New Mexico,Dona Ana,based on nearby landmark,seconds,small collection,"300 m southeast of the gate at the crest of Hembrillo Pass, San Andres Mountains, along a ridge that extends southeastward from the Hembrillo Canyon road",gp_mid,-36.86,0.51,101,US,FED,Panther Seep,,,bed,,,,,,,,"The fauna was collected from a fossiliferous interval about a meter thick, about 5 meters below the prominent brown sandstone that locally caps the ridge","Tan to grey calcareous shale unit containing thin, interbedded argillaceous limestone beds","""shale""",Siliciclastic,gray,,calcareous,Y,"""limestone""",,,argillaceous,Y,offshore shelf,,,"macrofossils,mesofossils",,,,,,,,"body,mold/impression",,,,,,,,,,,,,taxonomic,field collection,,,,,,,,,marine,Echinodermata,slow-moving,Echinoida,low-level epifaunal,Echinoida,limited,Echinoidea,grazer,Echinoida,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Panther Seep,,,"Tan to grey calcareous shale unit containing thin, interbedded argillaceous limestone beds","""shale""",gray,,calcareous,Y,"""limestone""",,,argillaceous,Y,Gzhelian,"B. S. Kues. 2002. A marine invertebrate fauna from the upper part of the Panther Seep Formation (earliest Wolfcampian) near Hembrillo Pass, San Andres Mountains, south-central New Mexico. New Mexico Geological Society Guidebook, 53rd Field Conference, Geology of White Sands"
615048,occ,,,66107,Archaeocidaris n. sp. brownwoodensis,species,32741,species not entered,Archaeocidaris,,genus,32741,Kasimovian,,307,303.7,Schneider et al.,2005,18932,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,,,26,individuals,-99.002777,31.837778,,"Winchell Fm., Lake Brownwood Spillway, TX TMM slab 1967TX100",,,US,Texas,,estimated from map,seconds,hand sample,,gp_mid,-33.52,-6.21,101,US,,Winchell,Canyon,,,,,,,,,,,"hannel-shaped, finely laminated, black shale ranging in thickness from 0.5 m on the edges of the locality to 1.5 m in the middle of the Spillway. Pteridosperm and lycopsid leaves as well as abundant unidentified carbonized wood fragments are present in some horizons, and leaf debris coats nearly all bedding planes. ","""shale""",Siliciclastic,black,lithified,,Y,,,,,,estuary/bay,cratonic basin,"Abundant leaf fossils, highly abundant leaf and wood debris, high amounts of silt, and laminated structure indicate still water and proximity to the paleoshoreline, such as a protected bay or estuary.",,,,,,,,,"body,original calcite",excellent,autochthonous,snapshot,,,,abundant,,,,,,taxonomic,"selective quarrying,mechanical,field collection",TMM,some microfossils,,,,,these are single spectacular slabs,,marine,Echinodermata,actively mobile,Echinoidea,epifaunal,Echinoidea,limited,Echinoidea,"grazer, deposit feeder",Echinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Winchell,Canyon,,"hannel-shaped, finely laminated, black shale ranging in thickness from 0.5 m on the edges of the locality to 1.5 m in the middle of the Spillway. Pteridosperm and lycopsid leaves as well as abundant unidentified carbonized wood fragments are present in some horizons, and leaf debris coats nearly all bedding planes. ","""shale""",black,lithified,,Y,,,,,,Kasimovian,"C. L. Schneider, J. Sprinkle, and D. Ryder. 2005. PENNSYLVANIAN (LATE CARBONIFEROUS) ECHINOIDS FROM THE WINCHELL FORMATION, NORTH-CENTRAL TEXAS, USA. Journal of Paleontology 79(4):745-762"
615053,occ,,,66108,Archaeocidaris n. sp. brownwoodensis,species,32741,species not entered,Archaeocidaris,,genus,32741,Kasimovian,,307,303.7,Schneider et al.,2005,18932,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,,,20,individuals,-99.002777,31.837778,,"Winchell Fm., Lake Brownwood Spillway, TX TMM slab 1967TX101",,,US,Texas,,estimated from map,seconds,hand sample,,gp_mid,-33.52,-6.21,101,US,,Winchell,Canyon,,,,,,,,,,,"hannel-shaped, finely laminated, black shale ranging in thickness from 0.5 m on the edges of the locality to 1.5 m in the middle of the Spillway. Pteridosperm and lycopsid leaves as well as abundant unidentified carbonized wood fragments are present in some horizons, and leaf debris coats nearly all bedding planes. ","""shale""",Siliciclastic,black,lithified,,Y,,,,,,estuary/bay,cratonic basin,"Abundant leaf fossils, highly abundant leaf and wood debris, high amounts of silt, and laminated structure indicate still water and proximity to the paleoshoreline, such as a protected bay or estuary.",,,,,,,,,"body,original calcite",excellent,autochthonous,snapshot,,,,abundant,,,,,,taxonomic,"selective quarrying,mechanical,field collection",TMM,some microfossils,,,,,these are single spectacular slabs,,marine,Echinodermata,actively mobile,Echinoidea,epifaunal,Echinoidea,limited,Echinoidea,"grazer, deposit feeder",Echinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Winchell,Canyon,,"hannel-shaped, finely laminated, black shale ranging in thickness from 0.5 m on the edges of the locality to 1.5 m in the middle of the Spillway. Pteridosperm and lycopsid leaves as well as abundant unidentified carbonized wood fragments are present in some horizons, and leaf debris coats nearly all bedding planes. ","""shale""",black,lithified,,Y,,,,,,Kasimovian,"C. L. Schneider, J. Sprinkle, and D. Ryder. 2005. PENNSYLVANIAN (LATE CARBONIFEROUS) ECHINOIDS FROM THE WINCHELL FORMATION, NORTH-CENTRAL TEXAS, USA. Journal of Paleontology 79(4):745-762"
615054,occ,,,66108,n. gen. Elliptechinus n. sp. kiwiaster,species,86957,species not entered,Elliptechinus,,genus,86957,Kasimovian,,307,303.7,Schneider et al.,2005,18932,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Lepidocentridae,Elliptechinus,,,9,individuals,-99.002777,31.837778,,"Winchell Fm., Lake Brownwood Spillway, TX TMM slab 1967TX101",,,US,Texas,,estimated from map,seconds,hand sample,,gp_mid,-33.52,-6.21,101,US,,Winchell,Canyon,,,,,,,,,,,"hannel-shaped, finely laminated, black shale ranging in thickness from 0.5 m on the edges of the locality to 1.5 m in the middle of the Spillway. Pteridosperm and lycopsid leaves as well as abundant unidentified carbonized wood fragments are present in some horizons, and leaf debris coats nearly all bedding planes. ","""shale""",Siliciclastic,black,lithified,,Y,,,,,,estuary/bay,cratonic basin,"Abundant leaf fossils, highly abundant leaf and wood debris, high amounts of silt, and laminated structure indicate still water and proximity to the paleoshoreline, such as a protected bay or estuary.",,,,,,,,,"body,original calcite",excellent,autochthonous,snapshot,,,,abundant,,,,,,taxonomic,"selective quarrying,mechanical,field collection",TMM,some microfossils,,,,,these are single spectacular slabs,,marine,Echinodermata,slow-moving,Perischoechinoidea,low-level epifaunal,Perischoechinoidea,limited,Echinoidea,grazer,Perischoechinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Winchell,Canyon,,"hannel-shaped, finely laminated, black shale ranging in thickness from 0.5 m on the edges of the locality to 1.5 m in the middle of the Spillway. Pteridosperm and lycopsid leaves as well as abundant unidentified carbonized wood fragments are present in some horizons, and leaf debris coats nearly all bedding planes. ","""shale""",black,lithified,,Y,,,,,,Kasimovian,"C. L. Schneider, J. Sprinkle, and D. Ryder. 2005. PENNSYLVANIAN (LATE CARBONIFEROUS) ECHINOIDS FROM THE WINCHELL FORMATION, NORTH-CENTRAL TEXAS, USA. Journal of Paleontology 79(4):745-762"
713418,occ,,,76515,Archaeocidaridae indet.,family,82424,,Archaeocidaridae,,family,82424,Ivorian,Chadian,353.8,345,Hudson et al.,1966,21175,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,,,,,,-6.2,53.433334,,"Feltrim Hill, Waulsortian buildup, intra-reef shales",,Reef 437,IE,,,based on nearby landmark,minutes,outcrop,"SE of Swords, Dublin",gp_mid,,,coordinates not computable using this model,IE,,Feltrim,,,group of beds,Caninia,,,,,,,"Late Courceyan, Lower Caninia Zone","very fossiliferous pyritic shales with rolled fragments of calcite mudstones and lenses of crinoidal calcarenites, 4 feet to 6 inches thick","""shale""",Siliciclastic,,lithified,,,,,,,,"reef, buildup or bioherm",,,macrofossils,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,"selective quarrying,field collection",,,,,,,,,marine,Echinodermata,actively mobile,Echinoidea,epifaunal,Echinoidea,limited,Echinoidea,"grazer, deposit feeder",Echinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Feltrim,,,"very fossiliferous pyritic shales with rolled fragments of calcite mudstones and lenses of crinoidal calcarenites, 4 feet to 6 inches thick","""shale""",,lithified,,,,,,,,Tournaisian,"R. G. S. Hudson, M. J. Clarke, and GD Sevastopulo. 1966. A detailed account of the fauna and age of a Waulsortain Reef Knoll Limestone and associated shales, Feltrim, Co., Dublin. Scientific Proceedings of the Royal Dublin Society, ser. A 2(16):251-272"
823905,occ,,,90781,Echinocrinus aff. cratis,species,63797,species not entered,Echinocrinus,,genus,63797,Desmoinesian,,313.8,305.9,Girty,1915,15946,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Echinocrinus,,,,,-96.433334,34.900002,,Wewoka Shale Station 2001,,,US,Oklahoma,Pontotoc,stated in text,minutes,outcrop,"""Seven collection, five from west of the center of sec. 24, and two from the northern part of sec. 23, T. 5 N., R. 8 E.""",gp_mid,-32.97,-8.04,101,US,,Wewoka,,,member,,,,,,,,"from the ""lower shale of the Wewoka formation"" plus some collections from a ""thin, light-colored limestone... locally occurring near the top of the lower shale""","""fossiliferous friable blue clay shale""","""shale""",Siliciclastic,"shelly/skeletal,blue",poorly lithified,,,,,,,,marine indet.,,,macrofossils,,,,,,,,"body,replaced with hematite,replaced with other",,,,,,,,,,,,"""The original carbonate of lime (calcite or aragonite)... has been replaced... by a compound of the carbonates of iron, magnesia, and lime""",taxonomic,"surface (float),field collection",USNM,some macrofossils,,,"G. H. Girty, J. A. Taff, G. I. Adams, R. D. Mesler",,"""free specimens, which have weathered out of the shales""",groups other than echinoderms have not been entered yet but are described in detail by Girty,marine,Echinodermata,actively mobile,Echinoidea,epifaunal,Echinoidea,limited,Echinoidea,"grazer, deposit feeder",Echinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Wewoka,,,"""fossiliferous friable blue clay shale""","""shale""","shelly/skeletal,blue",poorly lithified,,,,,,,,Moscovian,G. H. Girty. 1915. The fauna of the Wewoka Formation of Oklahoma. United States Geological Survey Bulletin 544:1-353
823912,occ,,,90783,Echinocrinus aff. cratis,species,63797,species not entered,Echinocrinus,,genus,63797,Desmoinesian,,313.8,305.9,Girty,1915,15946,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Echinocrinus,,,,,-96.333336,35.016666,,Wewoka Shale Station 2005,,,US,Oklahoma,Hughes,stated in text,minutes,outcrop,"""Four collections from sec. 2 (three of them from the southeast quarter), T. 6 N., R. 9 E.""",gp_mid,-32.83,-7.99,101,US,,Wewoka,,,member,,,,,,,,"""appears to be in the middle shale of the Wewoka formation","""soft fossiliferous blue shale... remarkable for the abundant and perfectly preserved fossil shells which it contains""","""shale""",Siliciclastic,"shelly/skeletal,blue",poorly lithified,,,,,,,,marine indet.,,,macrofossils,,,,,,,,"body,replaced with hematite,replaced with other",,,,,,,,,,,,"""The original carbonate of lime (calcite or aragonite)... has been replaced... by a compound of the carbonates of iron, magnesia, and lime""",taxonomic,"surface (float),field collection",USNM,some macrofossils,,,"G. H. Girty, J. A. Taff, G. I. Adams, R. D. Mesler",,"""free specimens, which have weathered out of the shales""",groups other than echinoderms have not been entered yet but are described in detail by Girty,marine,Echinodermata,actively mobile,Echinoidea,epifaunal,Echinoidea,limited,Echinoidea,"grazer, deposit feeder",Echinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Wewoka,,,"""soft fossiliferous blue shale... remarkable for the abundant and perfectly preserved fossil shells which it contains""","""shale""","shelly/skeletal,blue",poorly lithified,,,,,,,,Moscovian,G. H. Girty. 1915. The fauna of the Wewoka Formation of Oklahoma. United States Geological Survey Bulletin 544:1-353
823927,occ,,,90787,Echinocrinus aff. cratis,species,63797,species not entered,Echinocrinus,,genus,63797,Desmoinesian,,313.8,305.9,Girty,1915,15946,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Echinocrinus,,,,,-96.466667,34.866669,,Wewoka Shale Station 7193,,,US,Oklahoma,Pontotoc,stated in text,minutes,outcrop,"""Two collections, one from sec. 32, the other from the SW. 1/4 sec. 33"" [apparently of T5N, R8E]",gp_mid,-33.01,-8.06,101,US,,Wewoka,,,member,,,,,,,,"""both from the lower shale, 50 feet below the sandstone""","""fossiliferous friable blue clay shale""","""shale""",Siliciclastic,"shelly/skeletal,blue",poorly lithified,,,,,,,,marine indet.,,,macrofossils,,,,,,,,"body,replaced with hematite,replaced with other",,,,,,,,,,,,"""The original carbonate of lime (calcite or aragonite)... has been replaced... by a compound of the carbonates of iron, magnesia, and lime""",taxonomic,"surface (float),field collection",USNM,some macrofossils,,,"G. H. Girty, J. A. Taff, G. I. Adams, R. D. Mesler",,"""free specimens, which have weathered out of the shales""",groups other than echinoderms have not been entered yet but are described in detail by Girty,marine,Echinodermata,actively mobile,Echinoidea,epifaunal,Echinoidea,limited,Echinoidea,"grazer, deposit feeder",Echinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Wewoka,,,"""fossiliferous friable blue clay shale""","""shale""","shelly/skeletal,blue",poorly lithified,,,,,,,,Moscovian,G. H. Girty. 1915. The fauna of the Wewoka Formation of Oklahoma. United States Geological Survey Bulletin 544:1-353
824894,occ,,,90879,Archaeocidaris triplex,species,32741,species not entered,Archaeocidaris,,genus,32741,Atokan,,318.1,311.45,Itano et al.,2003,30577,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,,,,,-106.716667,39.916668,,McCoy (Locality 1),,,US,Colorado,Eagle,stated in text,minutes,small collection,"from ""a ridge"" of ""about 100 m"" in Sec. 5, T2S, R83W""",gp_mid,-39.58,-2.74,101,US,FED,Minturn,,Resolution,group of beds,,,,,,,,"""latest Atokan"" and from ""unit 3a (Resolution Member) of Houck (1997)""","key specimens are apparently ""from some of the thinner beds in the [upper] limestone-rich marine facies"" but the ""lower shaly facies"" is also very fossiliferous","""shale""",Siliciclastic,,lithified,,Y,"""limestone""",,unlithified,,Y,open shallow subtidal,,"overall environment of the unit was ""siliciclastic-rich,"" ""muddy,"" and ""in proximity to actively prograding deltas""",macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,"surface (float),field collection",DMNH,some macrofossils,,,"J. Sawdo, W. Itano",,"""Eretmocrinus sawdoi and the codiacrinid were found on top of a limestone slab on float... other specimens were also found in float at the outcrop""",taxa other than echinoderms are unidentified,marine,Echinodermata,actively mobile,Echinoidea,epifaunal,Echinoidea,limited,Echinoidea,"grazer, deposit feeder",Echinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Minturn,,Resolution,"key specimens are apparently ""from some of the thinner beds in the [upper] limestone-rich marine facies"" but the ""lower shaly facies"" is also very fossiliferous","""shale""",,lithified,,Y,"""limestone""",,unlithified,,Y,Moscovian,"W. M. Itano, G. D. Webster, and K. J. Houck, W. D. Bateman. 2003. The first Pennsylvanian batocrinid and other new echinoderms from the Minturn Formation of central Colorado. Mountain Geologist 40(3):83-100"
824900,occ,,,90880,Archaeocidaris ourayensis,species,32741,species not entered,Archaeocidaris,,genus,32741,Atokan,,318.1,311.45,Itano et al.,2003,30577,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,,,,,-106.76667,39.916668,,West of McCoy (Locality 2),,,US,Colorado,Eagle,stated in text,minutes,small collection,"""Sec. 2, T2S, R84W""",gp_mid,-39.61,-2.72,101,US,FED,Minturn,,,group of beds,,,,,,,,"""latest Atokan"" and from an interval of few meters within ""unit 3b""","""The lower part of the marine interval consists of purple shale with nodules and lenses of gray limestone"" and ""As one continues up the section... limestone becomes more abundant. Most of the limestone beds are fossiliferous wackestone and packstone""; both intervals yield described fossils and figured specimens are in lithified matrix","""shale""",Siliciclastic,nodular,lithified,,Y,"""limestone""",shelly/skeletal,lithified,,Y,open shallow subtidal,,"overall environment of the unit was ""siliciclastic-rich,"" ""muddy,"" and ""in proximity to actively prograding deltas""",macrofossils,,,,,,,,body,,allochthonous,,,,,,,,,,"most specimens are ""partially articulated"" and ""it is unlikely that there were transported any great distance""",taxonomic,"surface (float),surface (in situ),field collection",DMNH,some macrofossils,,,"W. Bateman, W. Itano",,"some specimens ""were found in place"" and others ""were found lying loose on the surface""",taxa other than echinoderms are present but not identified,marine,Echinodermata,actively mobile,Echinoidea,epifaunal,Echinoidea,limited,Echinoidea,"grazer, deposit feeder",Echinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Minturn,,,"""The lower part of the marine interval consists of purple shale with nodules and lenses of gray limestone"" and ""As one continues up the section... limestone becomes more abundant. Most of the limestone beds are fossiliferous wackestone and packstone""; both intervals yield described fossils and figured specimens are in lithified matrix","""shale""",nodular,lithified,,Y,"""limestone""",shelly/skeletal,lithified,,Y,Moscovian,"W. M. Itano, G. D. Webster, and K. J. Houck, W. D. Bateman. 2003. The first Pennsylvanian batocrinid and other new echinoderms from the Minturn Formation of central Colorado. Mountain Geologist 40(3):83-100"
