895987,occ,,,99373,Aptilechinus caledonensis,species,32740,species not entered,Aptilechinus,,genus,32740,Telychian,,438.5,433.4,Lewis et al.,2007,34160,No,Echinodermata,Echinoidea,Echinocystitoida,NO_FAMILY_SPECIFIED,Aptilechinus,,high Mg calcite,,,,"Gutterford Burn Starfish Bed, North Esk Inlier, Pentland Hills",,,-3.333333,55.799999,gplates,313,mid,-70.18,-12.48,scotese,313,mid,-20.98,-15.38,seton,not computable using this model,,,,UK,,Reservoir,,Gutterford Burn Flagstones,,siltstone,,lithified,,Y,,,,,,,siltstone,,lithified,,Y,,,,,,marine indet.,,,Telychian,"D. N. Lewis, S. K. Donovan, and P. Crabb, DJ Gladwell. 2007. A field guide to the Silurian Echinodermata of the British Isles: Part 1 - Eleutherozoa and Rhombifera. Scripta Geologica 134:27-59",09/11/2010 07:58,09/11/2010 09:58
858734,occ,,,95353,Echinocrinus aff. dininnii,species,165619,,Echinocrinus dininnii,,species,165618,Kungurian,,279.3,272.3,Winters,1963,15630,No,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,dininnii,high Mg calcite,,,,"Cibecue Road, Locality 4",,,-110.349503,33.993999,gplates,101,mid,-36.52,7.08,scotese,133,mid,-39.25,10.49,seton,not computable using this model,,,,US,,Supai,,Fort Apache,"Limestone, light gray and very pale brown, thin- to very thin- and wavy-bedded, aphanitic to finely crystalline; quartz detrital material increases in upper 30 feet. Forms cliff, highly fossiliferous.","""limestone""","wavy/flaser/lenticular bedding,brown,gray",lithified,,,,,,,,"Limestone, light gray and very pale brown, thin- to very thin- and wavy-bedded, aphanitic to finely crystalline; quartz detrital material increases in upper 30 feet. Forms cliff, highly fossiliferous.","""limestone""","wavy/flaser/lenticular bedding,brown,gray",lithified,,,,,,,,shallow subtidal indet.,,,Kungurian,S. S. Winters. 1963. Supai Formation (Permian) of eastern Arizona. Geological Society of America Memoir 89:1-99,13/04/2010 17:30,13/04/2010 19:30
1485827,occ,,,206739,Archaeocidaris ladina,species,399590,,Archaeocidaris ladina,,species,399590,Lopingian,,259.9,252.17,Kittl,1903,71033,No,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,ladina,high Mg calcite,,,,"Han Orahovica, SSE of Prača",,Orahovice,18.745556,43.705555,gplates,307,mid,35.41,4.22,scotese,307,mid,28.39,-1.18,seton,not computable using this model,,,,BA,,Bellerophon,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,marine indet.,,,Wuchiapingian,E. Kittl. 1903. Geologie der Umgebung von Sarajevo. Jahrbuch der kaiserlich-königlichen Geologischen Reichsanstalt 53:515-748,25/11/2019 08:32,25/11/2019 08:32
1068779,occ,,,120675,Archaeocidaris n. sp. selwyni,species,244937,,Archaeocidaris selwyni,,species,244937,Wordian,,268.8,265.1,Etheridge,1892,20795,Yes,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,selwyni,high Mg calcite,,,,"Nowra, Shoalhaven River, Co. St. Vincent",,,150.600006,-34.860001,gplates,801,mid,167.08,-75.65,scotese,801,mid,161.14,-71.31,seton,not computable using this model,,,,AU,,Nowra,,,,sandstone,,lithified,,,,,,,,,sandstone,,lithified,,,,,,,,coastal indet.,,,Wordian,"R. Etheridge Jr. 1892. A monograph of the Carboniferous and Permo-Carboniferous invertebrata of New South Wales, Part II. Echinodermata, Annelida and Crustacea. Memoirs of the Geological Survey of New South Wales, Palaeontology 5:65-131",13/08/2012 14:01,12/08/2012 23:01
1068786,occ,27335,,132320,Archaeocidaris selwyni,species,244937,,Archaeocidaris selwyni,,species,244937,Roadian,,272.3,268.8,Jackson,1912,32036,Yes,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,selwyni,high Mg calcite,,,,"Quarry near road passing Dagworth, south of West Maitland",,,151.559998,-32.810001,gplates,801,mid,170.45,-70.45,scotese,801,mid,165.24,-69.32,seton,not computable using this model,,,,AU,,,,,,"""siliciclastic""",,lithified,,,,,,,,,"""siliciclastic""",,lithified,,,,,,,,marine indet.,,,Roadian,"R. T. Jackson. 1912. Phylogeny of the Echini, with a revision of Palaeozoic species. Memoirs of the Boston Society of Natural History 7:1-491",13/08/2012 14:23,12/08/2012 23:23
858733,occ,,,95353,Echinocrinus trudifer,species,165617,,Echinocrinus trudifer,,species,165616,Kungurian,,279.3,272.3,Winters,1963,15630,No,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,trudifer,high Mg calcite,,,,"Cibecue Road, Locality 4",,,-110.349503,33.993999,gplates,101,mid,-36.52,7.08,scotese,133,mid,-39.25,10.49,seton,not computable using this model,,,,US,,Supai,,Fort Apache,"Limestone, light gray and very pale brown, thin- to very thin- and wavy-bedded, aphanitic to finely crystalline; quartz detrital material increases in upper 30 feet. Forms cliff, highly fossiliferous.","""limestone""","wavy/flaser/lenticular bedding,brown,gray",lithified,,,,,,,,"Limestone, light gray and very pale brown, thin- to very thin- and wavy-bedded, aphanitic to finely crystalline; quartz detrital material increases in upper 30 feet. Forms cliff, highly fossiliferous.","""limestone""","wavy/flaser/lenticular bedding,brown,gray",lithified,,,,,,,,shallow subtidal indet.,,,Kungurian,S. S. Winters. 1963. Supai Formation (Permian) of eastern Arizona. Geological Society of America Memoir 89:1-99,13/04/2010 17:30,13/04/2010 19:30
997701,occ,,,120746,Echinocrinus trudifer,species,165617,,Echinocrinus trudifer,,species,165616,Kungurian,,279.3,272.3,Winters,1963,15630,No,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,trudifer,high Mg calcite,,,,"East Fork White River, Locality 1",,,-109.855003,33.828999,gplates,101,mid,-36.28,6.7,scotese,133,mid,-39.01,10.11,seton,not computable using this model,,,,US,,Supai,,Fort Apache,,"""limestone""",,lithified,,,,,,,,,"""limestone""",,lithified,,,,,,,,shallow subtidal indet.,,,Kungurian,S. S. Winters. 1963. Supai Formation (Permian) of eastern Arizona. Geological Society of America Memoir 89:1-99,20/11/2011 16:06,19/11/2011 23:06
997734,occ,,,120747,Echinocrinus trudifer,species,165617,,Echinocrinus trudifer,,species,165616,Kungurian,,279.3,272.3,Winters,1963,15630,No,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,trudifer,high Mg calcite,,,,"Silver Butte, Locality 3",,,-110.192497,33.932999,gplates,101,mid,-36.45,6.95,scotese,133,mid,-39.18,10.36,seton,not computable using this model,,,,US,,Supai,,Fort Apache,,"""limestone""",,lithified,,,,,,,,,"""limestone""",,lithified,,,,,,,,shallow subtidal indet.,,,Kungurian,S. S. Winters. 1963. Supai Formation (Permian) of eastern Arizona. Geological Society of America Memoir 89:1-99,20/11/2011 16:14,19/11/2011 23:14
997781,occ,,,52898,Echinocrinus trudifer,species,165617,,Echinocrinus trudifer,,species,165616,Kungurian,,279.3,272.3,Winters,1963,15630,No,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,trudifer,high Mg calcite,,,,"Middle Cedar Creek, Locality 2",,,-110.107002,33.938999,gplates,101,mid,-36.39,6.91,scotese,133,mid,-39.12,10.33,seton,not computable using this model,,,,US,,Supai,,Fort Apache Limestone,,"""limestone""",,lithified,,,,,,,,,"""limestone""",,lithified,,,,,,,,shallow subtidal indet.,,,Kungurian,S. S. Winters. 1963. Supai Formation (Permian) of eastern Arizona. Geological Society of America Memoir 89:1-99,20/11/2011 16:27,19/11/2011 23:27
87119,occ,,,6406,Echinocrinus urei,species,63797,"objective synonym of, species not entered",Archaeocidaris,,genus,32741,Brigantian,,336,326.4,Ferguson,1962,353,No,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,,high Mg calcite,,,,"Second Abden Shale, Level 73",,,-3.166667,56.066666,gplates,313,mid,-4.82,-20.2,scotese,313,mid,2.41,-1.77,seton,not computable using this model,,,,UK,,Second Abden Shale,,,"thin sections of the shale show it to consist predominantly of clay minerals with varying admixtures of sand and silt sized particles, normally quartz but with some chlorite and feldspar...interlaminations of fine sandy material in their more argillaceous basic substance.","""shale""",,lithified,"silty,sandy",,,,,,,"thin sections of the shale show it to consist predominantly of clay minerals with varying admixtures of sand and silt sized particles, normally quartz but with some chlorite and feldspar...interlaminations of fine sandy material in their more argillaceous basic substance.","""shale""",,lithified,"silty,sandy",,,,,,,transition zone/lower shoreface,,"Sediments were deposited in a gap between periods of volcanic activity, the series represents a transgression from tidal-flat to subtidal environment.",Visean,L. Ferguson. 1962. The paleoecology of a Lower Carboniferous marine transgression. Journal of Paleontology 36:1090-1107,01/03/2000 11:46,01/03/2000 13:46
87182,occ,,,6410,Echinocrinus urei,species,63797,"objective synonym of, species not entered",Archaeocidaris,,genus,32741,Brigantian,,336,326.4,Ferguson,1962,353,No,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,,high Mg calcite,,,,"Second Abden Shale, Level 77",,,-3.166667,56.066666,gplates,313,mid,-4.82,-20.2,scotese,313,mid,2.41,-1.77,seton,not computable using this model,,,,UK,,Second Abden Shale,,,"thin sections of the shale show it to consist predominantly of clay minerals with varying admixtures of sand and silt sized particles, normally quartz but with some chlorite and feldspar...interlaminations of fine sandy material in their more argillaceous basic substance.","""shale""",,lithified,"silty,sandy",,,,,,,"thin sections of the shale show it to consist predominantly of clay minerals with varying admixtures of sand and silt sized particles, normally quartz but with some chlorite and feldspar...interlaminations of fine sandy material in their more argillaceous basic substance.","""shale""",,lithified,"silty,sandy",,,,,,,transition zone/lower shoreface,,"Sediments were deposited in a gap between periods of volcanic activity, the series represents a transgression from tidal-flat to subtidal environment.",Visean,L. Ferguson. 1962. The paleoecology of a Lower Carboniferous marine transgression. Journal of Paleontology 36:1090-1107,01/03/2000 12:24,01/03/2000 14:24
87200,occ,,,6412,Echinocrinus urei,species,63797,"objective synonym of, species not entered",Archaeocidaris,,genus,32741,Brigantian,,336,326.4,Ferguson,1962,353,No,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,,high Mg calcite,,,,"Second Abden Shale, Level 79",,,-3.166667,56.066666,gplates,313,mid,-4.82,-20.2,scotese,313,mid,2.41,-1.77,seton,not computable using this model,,,,UK,,Second Abden Shale,,,"thin sections of the shale show it to consist predominantly of clay minerals with varying admixtures of sand and silt sized particles, normally quartz but with some chlorite and feldspar...interlaminations of fine sandy material in their more argillaceous basic substance.","""shale""",,lithified,"silty,sandy",,,,,,,"thin sections of the shale show it to consist predominantly of clay minerals with varying admixtures of sand and silt sized particles, normally quartz but with some chlorite and feldspar...interlaminations of fine sandy material in their more argillaceous basic substance.","""shale""",,lithified,"silty,sandy",,,,,,,transition zone/lower shoreface,,"Sediments were deposited in a gap between periods of volcanic activity, the series represents a transgression from tidal-flat to subtidal environment.",Visean,L. Ferguson. 1962. The paleoecology of a Lower Carboniferous marine transgression. Journal of Paleontology 36:1090-1107,01/03/2000 12:33,01/03/2000 14:33
87227,occ,,,6413,Echinocrinus urei,species,63797,"objective synonym of, species not entered",Archaeocidaris,,genus,32741,Brigantian,,336,326.4,Ferguson,1962,353,No,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,,high Mg calcite,,,,"Second Abden Shale, Level 80",,,-3.166667,56.066666,gplates,313,mid,-4.82,-20.2,scotese,313,mid,2.41,-1.77,seton,not computable using this model,,,,UK,,Second Abden Shale,,,"thin sections of the shale show it to consist predominantly of clay minerals with varying admixtures of sand and silt sized particles, normally quartz but with some chlorite and feldspar...interlaminations of fine sandy material in their more argillaceous basic substance.","""shale""",,lithified,"silty,sandy",,,,,,,"thin sections of the shale show it to consist predominantly of clay minerals with varying admixtures of sand and silt sized particles, normally quartz but with some chlorite and feldspar...interlaminations of fine sandy material in their more argillaceous basic substance.","""shale""",,lithified,"silty,sandy",,,,,,,transition zone/lower shoreface,,"Sediments were deposited in a gap between periods of volcanic activity, the series represents a transgression from tidal-flat to subtidal environment.",Visean,L. Ferguson. 1962. The paleoecology of a Lower Carboniferous marine transgression. Journal of Paleontology 36:1090-1107,01/03/2000 12:37,01/03/2000 14:37
87234,occ,,,6414,Echinocrinus urei,species,63797,"objective synonym of, species not entered",Archaeocidaris,,genus,32741,Brigantian,,336,326.4,Ferguson,1962,353,No,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,,high Mg calcite,,,,"Second Abden Shale, Level 81",,,-3.166667,56.066666,gplates,313,mid,-4.82,-20.2,scotese,313,mid,2.41,-1.77,seton,not computable using this model,,,,UK,,Second Abden Shale,,,"thin sections of the shale show it to consist predominantly of clay minerals with varying admixtures of sand and silt sized particles, normally quartz but with some chlorite and feldspar...interlaminations of fine sandy material in their more argillaceous basic substance.","""shale""",,lithified,"silty,sandy",,,,,,,"thin sections of the shale show it to consist predominantly of clay minerals with varying admixtures of sand and silt sized particles, normally quartz but with some chlorite and feldspar...interlaminations of fine sandy material in their more argillaceous basic substance.","""shale""",,lithified,"silty,sandy",,,,,,,transition zone/lower shoreface,,"Sediments were deposited in a gap between periods of volcanic activity, the series represents a transgression from tidal-flat to subtidal environment.",Visean,L. Ferguson. 1962. The paleoecology of a Lower Carboniferous marine transgression. Journal of Paleontology 36:1090-1107,01/03/2000 12:45,01/03/2000 14:45
87308,occ,,,6418,Echinocrinus urei,species,63797,"objective synonym of, species not entered",Archaeocidaris,,genus,32741,Brigantian,,336,326.4,Ferguson,1962,353,No,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,,high Mg calcite,,,,"Second Abden Shale, Level 85",,,-3.166667,56.066666,gplates,313,mid,-4.82,-20.2,scotese,313,mid,2.41,-1.77,seton,not computable using this model,,,,UK,,Second Abden Shale,,,"thin sections of the shale show it to consist predominantly of clay minerals with varying admixtures of sand and silt sized particles, normally quartz but with some chlorite and feldspar...interlaminations of fine sandy material in their more argillaceous basic substance.","""shale""",,lithified,"silty,sandy",,,,,,,"thin sections of the shale show it to consist predominantly of clay minerals with varying admixtures of sand and silt sized particles, normally quartz but with some chlorite and feldspar...interlaminations of fine sandy material in their more argillaceous basic substance.","""shale""",,lithified,"silty,sandy",,,,,,,transition zone/lower shoreface,,"Sediments were deposited in a gap between periods of volcanic activity, the series represents a transgression from tidal-flat to subtidal environment.",Visean,L. Ferguson. 1962. The paleoecology of a Lower Carboniferous marine transgression. Journal of Paleontology 36:1090-1107,01/03/2000 13:27,01/03/2000 15:27
87448,occ,,,6426,Echinocrinus urei,species,63797,"objective synonym of, species not entered",Archaeocidaris,,genus,32741,Brigantian,,336,326.4,Ferguson,1962,353,No,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,,high Mg calcite,,,,"Second Abden Shale, Level 93",,,-3.166667,56.066666,gplates,313,mid,-4.82,-20.2,scotese,313,mid,2.41,-1.77,seton,not computable using this model,,,,UK,,Second Abden Shale,,,"thin sections of the shale show it to consist predominantly of clay minerals with varying admixtures of sand and silt sized particles, normally quartz but with some chlorite and feldspar...interlaminations of fine sandy material in their more argillaceous basic substance.","""shale""",,lithified,"silty,sandy",,,,,,,"thin sections of the shale show it to consist predominantly of clay minerals with varying admixtures of sand and silt sized particles, normally quartz but with some chlorite and feldspar...interlaminations of fine sandy material in their more argillaceous basic substance.","""shale""",,lithified,"silty,sandy",,,,,,,transition zone/lower shoreface,,"Sediments were deposited in a gap between periods of volcanic activity, the series represents a transgression from tidal-flat to subtidal environment.",Visean,L. Ferguson. 1962. The paleoecology of a Lower Carboniferous marine transgression. Journal of Paleontology 36:1090-1107,01/03/2000 14:47,01/03/2000 16:47
87526,occ,,,6433,Echinocrinus urei,species,63797,"objective synonym of, species not entered",Archaeocidaris,,genus,32741,Brigantian,,336,326.4,Ferguson,1962,353,No,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,,high Mg calcite,,,,"Second Abden Shale, Level 97",,,-3.166667,56.066666,gplates,313,mid,-4.82,-20.2,scotese,313,mid,2.41,-1.77,seton,not computable using this model,,,,UK,,Second Abden Shale,,,"thin sections of the shale show it to consist predominantly of clay minerals with varying admixtures of sand and silt sized particles, normally quartz but with some chlorite and feldspar...interlaminations of fine sandy material in their more argillaceous basic substance.","""shale""",,lithified,"silty,sandy",,,,,,,"thin sections of the shale show it to consist predominantly of clay minerals with varying admixtures of sand and silt sized particles, normally quartz but with some chlorite and feldspar...interlaminations of fine sandy material in their more argillaceous basic substance.","""shale""",,lithified,"silty,sandy",,,,,,,transition zone/lower shoreface,,"Sediments were deposited in a gap between periods of volcanic activity, the series represents a transgression from tidal-flat to subtidal environment.",Visean,L. Ferguson. 1962. The paleoecology of a Lower Carboniferous marine transgression. Journal of Paleontology 36:1090-1107,01/03/2000 15:55,01/03/2000 17:55
87638,occ,,,6443,Echinocrinus urei,species,63797,"objective synonym of, species not entered",Archaeocidaris,,genus,32741,Brigantian,,336,326.4,Ferguson,1962,353,No,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,,high Mg calcite,,,,"Second Abden Shale, Level 105",,,-3.166667,56.066666,gplates,313,mid,-4.82,-20.2,scotese,313,mid,2.41,-1.77,seton,not computable using this model,,,,UK,,Second Abden Shale,,,"thin sections of the shale show it to consist predominantly of clay minerals with varying admixtures of sand and silt sized particles, normally quartz but with some chlorite and feldspar...interlaminations of fine sandy material in their more argillaceous basic substance.","""shale""",,lithified,"silty,sandy",,,,,,,"thin sections of the shale show it to consist predominantly of clay minerals with varying admixtures of sand and silt sized particles, normally quartz but with some chlorite and feldspar...interlaminations of fine sandy material in their more argillaceous basic substance.","""shale""",,lithified,"silty,sandy",,,,,,,transition zone/lower shoreface,,"Sediments were deposited in a gap between periods of volcanic activity, the series represents a transgression from tidal-flat to subtidal environment.",Visean,L. Ferguson. 1962. The paleoecology of a Lower Carboniferous marine transgression. Journal of Paleontology 36:1090-1107,02/03/2000 12:17,02/03/2000 14:17
87885,occ,,,6456,Echinocrinus urei,species,63797,"objective synonym of, species not entered",Archaeocidaris,,genus,32741,Brigantian,,336,326.4,Ferguson,1962,353,No,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,,high Mg calcite,,,,"Second Abden Shale, Level 118",,,-3.166667,56.066666,gplates,313,mid,-4.82,-20.2,scotese,313,mid,2.41,-1.77,seton,not computable using this model,,,,UK,,Second Abden Shale,,,"thin sections of the shale show it to consist predominantly of clay minerals with varying admixtures of sand and silt sized particles, normally quartz but with some chlorite and feldspar...interlaminations of fine sandy material in their more argillaceous basic substance.","""shale""",,lithified,"silty,sandy",,,,,,,"thin sections of the shale show it to consist predominantly of clay minerals with varying admixtures of sand and silt sized particles, normally quartz but with some chlorite and feldspar...interlaminations of fine sandy material in their more argillaceous basic substance.","""shale""",,lithified,"silty,sandy",,,,,,,transition zone/lower shoreface,,"Sediments were deposited in a gap between periods of volcanic activity, the series represents a transgression from tidal-flat to subtidal environment.",Visean,L. Ferguson. 1962. The paleoecology of a Lower Carboniferous marine transgression. Journal of Paleontology 36:1090-1107,02/03/2000 14:42,02/03/2000 16:42
87892,occ,,,6457,Echinocrinus urei,species,63797,"objective synonym of, species not entered",Archaeocidaris,,genus,32741,Brigantian,,336,326.4,Ferguson,1962,353,No,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,,high Mg calcite,,,,"Second Abden Shale, Level 119",,,-3.166667,56.066666,gplates,313,mid,-4.82,-20.2,scotese,313,mid,2.41,-1.77,seton,not computable using this model,,,,UK,,Second Abden Shale,,,"thin sections of the shale show it to consist predominantly of clay minerals with varying admixtures of sand and silt sized particles, normally quartz but with some chlorite and feldspar...interlaminations of fine sandy material in their more argillaceous basic substance.","""shale""",,lithified,"silty,sandy",,,,,,,"thin sections of the shale show it to consist predominantly of clay minerals with varying admixtures of sand and silt sized particles, normally quartz but with some chlorite and feldspar...interlaminations of fine sandy material in their more argillaceous basic substance.","""shale""",,lithified,"silty,sandy",,,,,,,transition zone/lower shoreface,,"Sediments were deposited in a gap between periods of volcanic activity, the series represents a transgression from tidal-flat to subtidal environment.",Visean,L. Ferguson. 1962. The paleoecology of a Lower Carboniferous marine transgression. Journal of Paleontology 36:1090-1107,02/03/2000 14:53,02/03/2000 16:53
823905,occ,,,90781,Echinocrinus aff. cratis,species,63797,"objective synonym of, species not entered",Archaeocidaris,,genus,32741,Desmoinesian,,313.8,305.9,Girty,1915,15946,No,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,,high Mg calcite,,,,Wewoka Shale Station 2001,,,-96.433334,34.900002,gplates,101,mid,-32.97,-8.04,scotese,101,mid,-31.75,-6.6,seton,not computable using this model,,,,US,,Wewoka,,,"""fossiliferous friable blue clay shale""","""shale""","shelly/skeletal,blue",poorly lithified,,,,,,,,"""fossiliferous friable blue clay shale""","""shale""","shelly/skeletal,blue",poorly lithified,,,,,,,,marine indet.,,,Moscovian,G. H. Girty. 1915. The fauna of the Wewoka Formation of Oklahoma. United States Geological Survey Bulletin 544:1-353,17/08/2009 12:03,17/08/2009 14:03
823912,occ,,,90783,Echinocrinus aff. cratis,species,63797,"objective synonym of, species not entered",Archaeocidaris,,genus,32741,Desmoinesian,,313.8,305.9,Girty,1915,15946,No,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,,high Mg calcite,,,,Wewoka Shale Station 2005,,,-96.333336,35.016666,gplates,101,mid,-32.83,-7.99,scotese,101,mid,-31.62,-6.55,seton,not computable using this model,,,,US,,Wewoka,,,"""soft fossiliferous blue shale... remarkable for the abundant and perfectly preserved fossil shells which it contains""","""shale""","shelly/skeletal,blue",poorly lithified,,,,,,,,"""soft fossiliferous blue shale... remarkable for the abundant and perfectly preserved fossil shells which it contains""","""shale""","shelly/skeletal,blue",poorly lithified,,,,,,,,marine indet.,,,Moscovian,G. H. Girty. 1915. The fauna of the Wewoka Formation of Oklahoma. United States Geological Survey Bulletin 544:1-353,17/08/2009 12:08,17/08/2009 14:08
823927,occ,,,90787,Echinocrinus aff. cratis,species,63797,"objective synonym of, species not entered",Archaeocidaris,,genus,32741,Desmoinesian,,313.8,305.9,Girty,1915,15946,No,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,,high Mg calcite,,,,Wewoka Shale Station 7193,,,-96.466667,34.866669,gplates,101,mid,-33.01,-8.06,scotese,101,mid,-31.79,-6.61,seton,not computable using this model,,,,US,,Wewoka,,,"""fossiliferous friable blue clay shale""","""shale""","shelly/skeletal,blue",poorly lithified,,,,,,,,"""fossiliferous friable blue clay shale""","""shale""","shelly/skeletal,blue",poorly lithified,,,,,,,,marine indet.,,,Moscovian,G. H. Girty. 1915. The fauna of the Wewoka Formation of Oklahoma. United States Geological Survey Bulletin 544:1-353,17/08/2009 12:18,17/08/2009 14:18
468587,occ,,,46548,Archaeocidaris triplex,species,32741,species not entered,Archaeocidaris,,genus,32741,Kashirian,Myachkovian,313.8,306.95,Kues,1984,12417,No,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,,high Mg calcite,,,,Talpa New Mexico,,,-105.572998,36.407001,gplates,101,mid,-38,-2.36,scotese,101,mid,-36.77,-0.91,seton,not computable using this model,,,,US,,Flechado,,,"...highly fossiliferous, nearshore-marine, dominantly dark-gray shale-siltstone facies....Several relatively thin conglomeratic to medium-grained, locally trough crossbedded sandstone units seperated by thicker dark-gray shales and siltstones. \r\n","""shale""",gray,lithified,,Y,sandstone,"dunes,medium",lithified,conglomeratic,,"...highly fossiliferous, nearshore-marine, dominantly dark-gray shale-siltstone facies....Several relatively thin conglomeratic to medium-grained, locally trough crossbedded sandstone units seperated by thicker dark-gray shales and siltstones. \r\n","""shale""",gray,lithified,,Y,sandstone,"dunes,medium",lithified,conglomeratic,,delta front,,,Moscovian,"B. S. Kues. 1984. Pennsylvanian stratigraphy and paleontology of the Taos area, north-central New Mexico. Rio Grande Rift: Northern New Mexico. New Mexico Geological Society Guidebook 35:107-114",19/01/2005 08:26,19/01/2005 10:26
1221449,occ,,,159900,Archaeocidaris cratis,species,32741,species not entered,Archaeocidaris,,genus,32741,Missourian,,305.9,303.4,Petty,1975,52196,No,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,,high Mg calcite,,,,Locality 23 [Lake Bridgeport Shale],,,-97.827225,33.213333,gplates,101,mid,-31.93,-5.6,scotese,101,mid,-32.32,-6.12,seton,not computable using this model,,,,US,,Wolf Mountain,Canyon,Lake Bridgeport,LITHOLOGY: The fissile shales are highly fossiliferous and contain iron claystone nodules that are moderate reddish orange.,"""shale""","nodular,gray",lithified,,Y,,,,,,LITHOLOGY: The fissile shales are highly fossiliferous and contain iron claystone nodules that are moderate reddish orange.,"""shale""","nodular,gray",lithified,,Y,,,,,,marine indet.,,,Kasimovian,"A. J. Petty. 1975. Biostratigraphy of the Graford Formation, Missourian, Wise County, Texas.. University of Texas at El Paso.",12/08/2014 09:06,12/08/2014 09:06
829745,occ,,,91530,Archaeocidaris megastyla,species,32741,species not entered,Archaeocidaris,,genus,32741,Desmoinesian,,313.8,305.9,Seuss et al.,2009,30841,No,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,,high Mg calcite,,,,Buckhorn Asphalt Quarry,,,-96.960556,34.433887,gplates,101,mid,-33.6,-8.18,scotese,101,mid,-32.38,-6.74,seton,not computable using this model,,,,US,,Boggy,Deese,,"mixture of bioclastic carbonate and siliciclastic components: conglomerate beds at the base and in the upper part; bivalve mudstone beds, pack- to grainstones, float- to rudstones (cephalopod coquina)","""mixed carbonate-siliciclastic""",,lithified,,Y,,,,,,"mixture of bioclastic carbonate and siliciclastic components: conglomerate beds at the base and in the upper part; bivalve mudstone beds, pack- to grainstones, float- to rudstones (cephalopod coquina)","""mixed carbonate-siliciclastic""",,lithified,,Y,,,,,,coastal indet.,,"single transgressive-regressive cycle, shallow-water coastal environment within the photic zone, some beds may have been deposited by mass flow processes over a steep slope triggered by storms",Moscovian,"B. Seuss, A. Nützel, and R. H. Mapes, T. E. Yancey. 2009. Facies and fauna of the Pennsylvanian Buckhorn Asphalt Quarry deposit: a review and new data on an important Palaeozoic fossil Lagerstätte with aragonite preservation. Facies 55:609-645",01/10/2009 02:26,01/10/2009 04:26
36561,occ,,,2711,Archaeocidaris norwoodi,species,32741,species not entered,Archaeocidaris,,genus,32741,Meramecian,,345,336,Taylor,1968,90,No,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,,high Mg calcite,,,,"Salem Ls., Oolitic beds, Taylor Co., KY",,Bed #12,-85.341667,37.491669,gplates,101,mid,-50.23,-31.76,scotese,101,mid,-32.75,-17.73,seton,not computable using this model,,,,US,,Salem Limestone,,,,packstone,"current ripples,ooidal",lithified,,,,,,,,,packstone,"current ripples,ooidal",lithified,,,,,,,,basinal (carbonate),cratonic basin,,Visean,R. S. Taylor. 1968. Paleontology and Lithology of the Salem Limestone (Mississippian) in South-Central Kentucky. The Compass of Sigma Gamma Epsilon 46(1):46-54,15/07/1999 09:10,15/07/1999 11:10
